customer_id,dpd,loan_amount,communication_score,utility_payment_score,sms_response_rate,credit_bureau_score,last_payment_days_ago,channel_preference,preferred_hour,business_vintage_years,annual_turnover,emi_amount,last_repayment_date,overdue_amount,repaid_in_7_days,repaid_in_14_days,repaid_in_30_days,default_risk
525,10,187119,0.47745542173573763,0.6615425806744826,0.5722623565940543,886,88,Email,10,14,7700750,27061,2025-05-05 09:04:57.578245,159333,1,0,1,1
526,5,460043,0.7055535202805632,0.41039024731777385,0.11334409259886591,515,63,SMS,18,22,5437558,24799,2025-02-21 09:04:57.578245,86847,0,0,1,0
527,2,142300,0.5117537482899507,0.9243296013023384,0.07495895714634115,370,45,Call,19,14,8942982,26202,2025-03-25 09:04:57.578245,19340,0,0,1,0
528,2,298378,0.3268226055924752,0.8832033049533212,0.69360654611248,747,28,SMS,11,15,4608274,13291,2025-05-03 09:04:57.578245,47488,1,0,1,0
529,5,385932,0.8162058292123043,0.1439115705108429,0.7946860444460199,513,12,Email,13,17,8952271,35368,2025-04-11 09:04:57.578245,58152,0,0,0,0
530,90,351346,0.892428315906443,0.18617349811040962,0.5459321349427967,797,37,WhatsApp,8,1,1479765,36968,2025-04-19 09:04:57.578245,40346,0,1,1,1
531,1,233764,0.2782333178490505,0.4717955986550382,0.12670698716938933,330,73,Email,15,15,4674955,42204,2025-04-08 09:04:57.578245,196982,0,0,1,0
532,90,267518,0.28145683183730286,0.6521427077803192,0.08051935894157858,410,19,Call,16,4,7555212,3319,2025-04-14 09:04:57.578245,3874,0,0,0,0
533,0,367770,0.5674467152466006,0.28616345301402213,0.4986293240831884,748,43,SMS,13,24,7375720,32138,2025-02-11 09:04:57.578245,149177,1,0,0,0
534,0,211194,0.8163882078184409,0.4320645653285313,0.6928863780404227,315,2,WhatsApp,11,11,6789064,29420,2025-02-13 09:04:57.578245,39253,0,0,1,0
535,10,165656,0.5199246156226325,0.16127412253486617,0.17823336163846393,756,66,Email,10,19,7081444,8673,2025-05-04 09:04:57.578245,48186,0,0,0,0
536,15,361129,0.06004958733489241,0.3110053623838107,0.7551825065988652,663,21,WhatsApp,15,8,3792984,12554,2025-02-21 09:04:57.578245,175098,0,0,1,0
537,15,358811,0.29500460372334447,0.6038826282117232,0.7464549642201049,441,12,SMS,11,23,9204740,10121,2025-04-04 09:04:57.578245,24134,0,1,1,1
538,2,292643,0.5028493350454115,0.2124192687417149,0.7551626031391772,687,83,Email,13,5,5371767,49698,2025-04-13 09:04:57.578245,22693,1,0,1,0
539,30,145104,0.736684022633381,0.9434088512647274,0.08711805220797297,777,85,Email,14,21,7488885,10427,2025-02-15 09:04:57.578245,103738,1,1,1,0
540,90,35089,0.7749456496092688,0.949762849916164,0.05188735778361675,614,88,Call,15,6,1554788,36294,2025-03-15 09:04:57.578245,52582,0,1,0,0
541,60,216604,0.7523060694218411,0.6123176606277275,0.8291266242585319,683,84,SMS,9,2,7088688,10547,2025-02-22 09:04:57.578245,7824,0,1,0,0
542,15,131952,0.09482320954335954,0.127793752860901,0.31112010435895177,856,17,WhatsApp,13,1,2223282,30398,2025-03-12 09:04:57.578245,41907,0,0,0,1
543,60,42491,0.6159993441799181,0.38721728179193404,0.6335733202752174,817,85,Call,13,8,1565099,31136,2025-03-25 09:04:57.578245,48828,0,0,0,0
544,10,88971,0.4254331120403212,0.7330908760944593,0.3571138630143539,322,42,Email,17,17,1410393,49938,2025-02-07 09:04:57.578245,27684,0,0,0,0
545,60,150941,0.31352399181623425,0.24029619044457384,0.005283032076591088,665,11,WhatsApp,9,18,3282292,38395,2025-04-04 09:04:57.578245,14631,0,1,1,0
546,5,377550,0.8276086981362002,0.8035648848133038,0.021197887645822977,491,4,WhatsApp,17,2,3424073,5811,2025-04-05 09:04:57.578245,69090,0,1,1,0
547,60,150085,0.3583752995656654,0.007774963217743069,0.8826711331835692,528,58,SMS,18,22,7508171,44619,2025-02-22 09:04:57.578245,102103,1,0,1,0
548,1,334227,0.18251483101331833,0.19021861551974217,0.3671126366626537,807,15,SMS,10,4,2418224,31270,2025-03-13 09:04:57.578245,153818,0,0,1,0
549,10,443154,0.6957383886887241,0.3146127637946795,0.8104942387482841,340,58,Call,8,19,6768533,42027,2025-02-07 09:04:57.578245,19334,0,0,0,0
550,90,498973,0.13550798575291234,0.966100962067265,0.5617507294599022,672,63,Call,12,4,8724912,48684,2025-02-08 09:04:57.578245,165023,0,1,1,0
551,5,440612,0.29388192191949825,0.7550943432662784,0.2665094971965196,517,27,Call,18,3,7326987,45019,2025-03-15 09:04:57.578245,107165,0,0,0,0
552,15,458820,0.4444498144851611,0.01932662052823031,0.1448448425541583,658,35,Call,12,11,1443916,25736,2025-03-05 09:04:57.578245,53505,1,1,1,1
553,0,269508,0.14167302980387664,0.46312129895531007,0.9377973709539437,840,3,Call,14,12,938146,32168,2025-02-09 09:04:57.578245,53440,0,0,1,0
554,90,413090,0.2873257116268709,0.6917302562207216,0.3555100533149548,314,80,SMS,14,5,2421209,17886,2025-03-07 09:04:57.578245,105984,1,1,1,0
555,0,438582,0.6416105495161767,0.6179898690518534,0.4955202820509532,481,15,SMS,17,18,9202323,20988,2025-03-31 09:04:57.578245,195552,1,0,1,0
556,10,388315,0.5574055841247468,0.4632842293232846,0.7697162911097317,748,1,Email,13,21,3490483,25969,2025-02-20 09:04:57.578245,191701,0,1,1,0
557,5,12821,0.8442800634115568,0.26002713535874067,0.2589255875572314,354,81,Email,14,11,4680739,24789,2025-04-17 09:04:57.578245,100941,1,1,0,0
558,2,271758,0.1408906243931396,0.3729431456018517,0.8826935594585184,458,10,SMS,14,3,6540575,30725,2025-04-14 09:04:57.578245,162325,1,0,0,0
559,15,109334,0.8638619713579953,0.7105723381024501,0.3055322688579931,843,8,Call,14,14,5605289,19607,2025-02-08 09:04:57.578245,102501,0,1,0,0
560,1,218915,0.0756190923053145,0.7577776210549836,0.03802632026842834,409,19,WhatsApp,9,21,6306152,48880,2025-03-07 09:04:57.578245,156681,0,0,1,0
561,2,178482,0.7434197763028795,0.4913998917449973,0.029873790288516666,507,19,WhatsApp,8,9,3196716,42046,2025-03-04 09:04:57.578245,83771,0,0,1,0
562,10,293265,0.20689584367750213,0.914780246343443,0.9196164213140429,883,8,SMS,11,24,3426009,44340,2025-04-30 09:04:57.578245,62267,1,1,1,0
563,90,239162,0.9030946805309993,0.9587836789009262,0.1649528497178575,879,35,WhatsApp,17,15,8355963,41723,2025-05-01 09:04:57.578245,89009,0,0,0,0
564,1,102794,0.04155952973328392,0.7826335233246309,0.12144772101861234,698,59,SMS,18,20,4726565,20927,2025-03-18 09:04:57.578245,91784,1,0,1,0
565,60,493395,0.5802418276221029,0.20307376861164184,0.7189244339678634,354,67,Call,12,10,1113367,38934,2025-04-21 09:04:57.578245,28430,0,1,0,0
566,1,444244,0.012825192911004257,0.8792236507619579,0.5547840954221891,452,55,SMS,10,13,2204589,11739,2025-04-10 09:04:57.578245,78019,1,0,1,0
567,10,11758,0.7360395906646421,0.45386885227653695,0.6438329660260818,526,12,WhatsApp,14,4,4073817,4938,2025-02-14 09:04:57.578245,94377,1,0,1,0
568,30,159923,0.03374033421928102,0.22165610399740387,0.09509678367317953,301,27,Email,19,15,2677799,20232,2025-03-10 09:04:57.578245,19106,0,0,0,0
569,60,389053,0.7271545252083798,0.7855141749784119,0.8717282054168172,891,69,Email,17,22,1172260,30889,2025-03-10 09:04:57.578245,76298,1,0,0,0
570,0,200745,0.8085240139188902,0.4012887393266976,0.5681996844567745,865,88,Call,18,3,2327409,33695,2025-02-26 09:04:57.578245,28680,1,0,1,1
571,15,69960,0.8955267449956106,0.23874734941122122,0.48958483090511673,534,36,SMS,18,5,9786576,12520,2025-02-21 09:04:57.578245,7770,0,0,0,1
572,0,82541,0.3594167045049018,0.5876705888042295,0.4384229680049423,661,87,Email,9,2,9518809,27048,2025-03-18 09:04:57.578245,89147,0,1,0,0
573,1,311008,0.5425236570165717,0.11804159711724116,0.08814856946594574,466,12,SMS,15,19,3182810,27671,2025-02-26 09:04:57.578245,197092,1,0,0,1
574,0,302170,0.7335285100815918,0.37857553153274204,0.5687351281384077,851,59,SMS,12,10,1121393,4585,2025-03-13 09:04:57.578245,2530,1,1,1,0
575,10,98976,0.8207339729211567,0.3461939744287109,0.4647610394741932,364,7,Email,11,11,751674,34777,2025-04-25 09:04:57.578245,2081,0,1,0,0
576,90,468294,0.782843492420697,0.40142759620319224,3.119606533608099e-05,781,62,Email,12,9,4192346,37495,2025-03-14 09:04:57.578245,65325,0,1,1,1
577,15,234445,0.8478017167978945,0.44389248895458633,0.9874080789841894,765,29,Call,11,12,3413335,35048,2025-03-19 09:04:57.578245,178160,1,0,1,1
578,0,80052,0.8976435270904581,0.6375583741778349,0.9725222766661448,854,56,SMS,11,9,4853985,10025,2025-04-21 09:04:57.578245,66114,0,1,0,1
579,0,245707,0.6503187324682995,0.05802130278601014,0.5410478664126652,677,11,SMS,8,7,5716440,16772,2025-04-01 09:04:57.578245,115602,0,1,1,1
580,1,392353,0.1739773178218491,0.46299903926496366,0.3104464877022217,768,28,Email,15,18,9092296,45512,2025-03-31 09:04:57.578245,178633,1,0,1,0
581,90,247841,0.8334809705921776,0.49700527108139414,0.8076549636166344,324,38,Call,11,19,670315,6591,2025-04-26 09:04:57.578245,47449,1,1,0,1
582,2,429397,0.4632871467169415,0.33699520456655974,0.9301092439226621,812,52,Email,18,4,4918733,38153,2025-04-09 09:04:57.578245,15583,1,0,0,0
583,0,176965,0.05064500544889983,0.7442743334120485,0.9438971915213796,860,41,SMS,8,12,6559545,21166,2025-02-15 09:04:57.578245,9103,0,0,0,0
584,10,241767,0.6260817302849815,0.7164181579814336,0.1027996631351622,418,55,SMS,9,21,5086063,18889,2025-02-07 09:04:57.578245,180383,0,0,1,0
585,30,136439,0.727471221205334,0.5215483659783746,0.13111581265052707,690,37,SMS,18,12,1679413,40583,2025-04-14 09:04:57.578245,42904,0,0,1,1
586,15,383715,0.4578575403363442,0.8576198871112105,0.5865386839479524,597,45,SMS,13,15,2738931,46425,2025-03-31 09:04:57.578245,141351,0,1,0,0
587,0,436292,0.506668891774836,0.11745587673417157,0.27298432107788695,540,85,Call,9,4,1546077,14227,2025-04-04 09:04:57.578245,64148,1,0,0,0
588,10,421129,0.5499780624749431,0.37538140684647847,0.5284911003030501,461,38,SMS,11,19,2688193,45097,2025-02-24 09:04:57.578245,173133,1,0,1,0
589,10,173916,0.25249892224247605,0.6796160802795788,0.9366847856609642,891,73,WhatsApp,10,17,1445210,29568,2025-03-03 09:04:57.578245,196567,0,0,0,0
590,15,359029,0.37398381685650084,0.9232185316899835,0.18511849767360078,776,45,WhatsApp,8,1,621592,35777,2025-03-13 09:04:57.578245,84152,0,0,1,0
591,2,290453,0.8068859837913422,0.8601528518329745,0.15762361611809383,543,89,Email,14,10,5620466,27511,2025-02-07 09:04:57.578245,76973,1,1,0,1
592,10,454188,0.029912030796838684,0.16350848834279907,0.6208544051840882,529,70,SMS,15,1,5154432,27760,2025-04-21 09:04:57.578245,142720,0,0,1,0
593,30,385545,0.556898744540673,0.0621175633414639,0.135114006684672,654,2,WhatsApp,16,16,9486185,27137,2025-02-26 09:04:57.578245,1711,0,0,0,0
594,10,327052,0.03178182042704625,0.5560085699497679,0.2942643972546638,730,87,Call,16,7,8646772,43571,2025-02-10 09:04:57.578245,96910,1,0,0,0
595,10,131821,0.2016379835713582,0.4959514534525806,0.6076940214505636,847,86,Email,18,1,6970562,38413,2025-05-02 09:04:57.578245,175355,0,0,1,0
596,10,335881,0.37289408551628755,0.3629589392462581,0.9258984831136409,744,16,Call,10,12,2494501,18989,2025-03-26 09:04:57.578245,64114,0,0,1,0
597,2,350984,0.18643760430337297,0.20742411700945773,0.840642083738221,854,25,WhatsApp,19,6,4240037,6539,2025-04-18 09:04:57.578245,43310,0,0,1,0
598,0,226871,0.8485123080206685,0.39990573005334773,0.34319267010675114,856,52,Call,12,22,3077771,3756,2025-04-13 09:04:57.578245,176357,0,0,1,0
599,10,278429,0.8702050214580797,0.4765116749243288,0.5059109286360469,833,43,SMS,15,9,6360260,15035,2025-02-22 09:04:57.578245,51068,0,0,0,0
600,90,80816,0.15301132263109585,0.29468893317142586,0.034359550655633786,672,68,Call,14,1,6762026,33683,2025-03-26 09:04:57.578245,133617,1,0,1,0
601,0,54304,0.89233602885849,0.012240739266653478,0.07485124733740878,317,5,WhatsApp,8,15,9068536,14305,2025-04-15 09:04:57.578245,80563,0,0,0,0
602,2,452021,0.22999041331521675,0.5580841223026772,0.9109319871010345,654,46,SMS,19,20,6130414,38776,2025-02-24 09:04:57.578245,121912,0,1,0,0
603,5,28901,0.012136399279584098,0.9568343252399852,0.580194044073305,394,2,WhatsApp,13,21,4946554,13181,2025-04-06 09:04:57.578245,115180,0,1,1,0
604,0,356240,0.7368400718928148,0.34731962963824814,0.9984144195950351,770,31,WhatsApp,14,2,5217657,18712,2025-03-24 09:04:57.578245,192337,0,1,1,0
605,0,279364,0.5182347881087007,0.7690943913235876,0.6763667565629281,444,15,WhatsApp,15,1,4593513,2249,2025-04-09 09:04:57.578245,157540,0,0,1,1
606,60,313836,0.49839086977207847,0.8949748150334031,0.5102829942821691,351,63,Email,19,19,7383361,42121,2025-03-16 09:04:57.578245,79231,0,1,0,0
607,1,145334,0.002703205012607235,0.4334339410195319,0.1291956978205897,323,67,SMS,9,20,1875318,8533,2025-04-14 09:04:57.578245,127780,0,0,0,0
608,60,44241,0.9785385133978797,0.3611590066838256,0.6014586851696128,672,34,Email,9,19,5690188,14329,2025-04-18 09:04:57.578245,4707,0,0,0,1
609,30,336470,0.8325718615812844,0.8911880744646297,0.5343281998647285,334,17,SMS,8,10,2147272,31135,2025-04-30 09:04:57.578245,156655,0,1,1,0
610,1,241272,0.9674406733677335,0.10519220144853558,0.7061642418653556,497,60,SMS,14,1,5797782,39975,2025-04-06 09:04:57.578245,58199,0,0,1,0
611,15,304010,0.24367358573022713,0.49018190485302293,0.9469528174499824,521,70,Email,9,23,5537678,4467,2025-03-05 09:04:57.578245,146023,0,0,0,0
612,15,493199,0.6036759389694595,0.6445384935359787,0.5713061465062556,506,61,Email,13,6,4630362,11201,2025-03-25 09:04:57.578245,88276,0,0,1,1
613,2,160032,0.7467428538353165,0.6734356791428916,0.7133577284989638,487,8,Call,11,4,2180189,12242,2025-02-16 09:04:57.578245,37441,0,0,1,0
614,1,432043,0.8033358712684696,0.11306766778690103,0.8136462263924732,590,28,Email,16,9,2932791,19925,2025-02-18 09:04:57.578245,166288,0,0,1,1
615,0,450226,0.7817300231239284,0.11148256746875518,0.6419789608000666,668,26,WhatsApp,10,6,1637257,43189,2025-03-14 09:04:57.578245,35287,1,1,1,0
616,15,312195,0.5723272349272372,0.2868830906595007,0.490117470887657,648,51,Email,12,7,625724,16642,2025-04-15 09:04:57.578245,124484,0,1,0,0
617,10,148085,0.03159993408001105,0.7812936293178981,0.060445342372090205,462,51,Email,8,9,6080527,27641,2025-04-25 09:04:57.578245,30200,0,0,1,0
618,90,225593,0.9939771417357537,0.9816902417707729,0.34429142028786575,759,82,Call,11,19,3353206,36931,2025-03-25 09:04:57.578245,140150,0,0,1,0
619,0,256710,0.11487281799138871,0.590757262157745,0.7315869020297238,354,59,Email,19,23,621149,14347,2025-03-21 09:04:57.578245,51941,0,1,1,0
620,30,14633,0.18082229675395267,0.6630085909091161,0.5033613302688089,361,25,SMS,15,10,1560291,2975,2025-02-15 09:04:57.578245,129957,0,0,1,0
621,10,367714,0.8244346338318469,0.9824584689415787,0.5484838639672065,562,71,SMS,15,24,7022630,3522,2025-02-14 09:04:57.578245,75126,0,0,0,0
622,10,416848,0.10057591564824897,0.23104134218916617,0.8196541210387235,479,61,SMS,9,8,785130,8359,2025-04-04 09:04:57.578245,120339,0,1,0,0
623,1,320785,0.2133525064750964,0.09278827695684799,0.16805913892058633,312,77,Email,9,14,5543705,14835,2025-04-13 09:04:57.578245,32294,0,0,1,0
624,2,176546,0.020301890090891672,0.17169463629689408,0.7976897645600358,776,50,WhatsApp,10,12,3303072,38308,2025-05-02 09:04:57.578245,20378,1,1,0,0
625,30,112096,0.15667084691775457,0.30717641763386283,0.6237320080795917,468,30,Email,13,9,8924740,3647,2025-03-24 09:04:57.578245,49963,0,1,0,1
626,15,265364,0.6589600114129774,0.6810890961635382,0.2778548544362295,810,8,SMS,10,4,1092067,3505,2025-05-01 09:04:57.578245,154286,0,1,1,0
627,1,45754,0.3605359538992644,0.302012651669609,0.1024112941443357,300,33,Call,16,7,6355271,42760,2025-03-01 09:04:57.578245,83509,0,0,1,0
628,15,333515,0.1351342555791466,0.4989917814799131,0.3271178384351465,382,36,Call,17,3,4171854,45606,2025-02-21 09:04:57.578245,177977,1,0,1,1
629,1,199683,0.26399671822144877,0.02727828960531109,0.5167805083682943,411,9,WhatsApp,10,1,5618069,12855,2025-02-09 09:04:57.578245,104653,0,0,1,0
630,1,242967,0.7536770368365956,0.9389918745433657,0.3051812499634755,759,50,SMS,17,18,593090,6839,2025-04-15 09:04:57.578245,100256,1,0,0,1
631,1,343200,0.5568466007175235,0.589900243452575,0.09482189948718323,395,44,Email,13,10,5416425,13363,2025-03-25 09:04:57.578245,42949,1,1,1,0
632,2,202615,0.47604363987105125,0.5463391192314031,0.9990138763421146,567,88,Email,10,20,1920797,46020,2025-03-03 09:04:57.578245,81459,1,0,1,0
633,1,407174,0.04665807896435448,0.7449671415874083,0.13255811504056703,446,18,SMS,11,24,2070334,16088,2025-02-26 09:04:57.578245,129456,0,0,1,0
634,5,365880,0.5117258588595026,0.9487414813523587,0.5075570620738776,361,64,Call,19,7,8617519,45315,2025-04-02 09:04:57.578245,185716,0,0,1,1
635,90,292119,0.48152816947027577,0.6114411455186495,0.9030149773259382,533,89,Call,16,10,2902694,25443,2025-04-22 09:04:57.578245,124056,0,1,1,0
636,15,397038,0.44286876145764265,0.678995573734593,0.3308309746406458,366,66,SMS,9,2,5234539,21047,2025-05-06 09:04:57.578245,191416,0,1,1,1
637,0,108425,0.48749256453890233,0.27855733512323166,0.9292727035943464,653,55,WhatsApp,10,18,4972355,16679,2025-02-17 09:04:57.578245,88674,0,1,1,0
638,60,38096,0.07429659359387886,0.8239672286572463,0.09220752679904032,361,81,Email,18,13,5039250,44313,2025-02-25 09:04:57.578245,175907,1,0,1,0
639,30,353794,0.933010729571394,0.7879890087990205,0.016827186421266682,321,82,WhatsApp,18,5,7983631,3274,2025-05-05 09:04:57.578245,197852,1,1,1,0
640,2,293491,0.3061328833294964,0.021564325441014498,0.7365770618910131,342,46,SMS,15,18,9903659,32965,2025-04-11 09:04:57.578245,68137,0,0,0,0
641,0,52486,0.6525160712932019,0.7776731725696894,0.10030493282758401,705,31,Email,16,5,3172768,39950,2025-04-16 09:04:57.578245,38583,0,0,0,0
642,10,72148,0.3589857732370546,0.19292148325998615,0.8210795311249846,587,78,Call,13,3,8549057,2692,2025-03-27 09:04:57.578245,37441,0,1,1,0
643,5,361429,0.32793605042607943,0.17875910770014214,0.14648257141929144,415,82,Email,8,16,5055271,18138,2025-04-05 09:04:57.578245,4650,0,1,1,0
644,60,427219,0.7249977365838524,0.32880047469914697,0.63366884065561,414,39,Email,13,2,7239932,36775,2025-03-06 09:04:57.578245,91257,0,1,1,0
645,0,298026,0.4187742696093967,0.949854255602517,0.5064528579988138,550,76,SMS,10,20,4268935,6642,2025-04-05 09:04:57.578245,42231,1,1,1,1
646,0,189469,0.6158743033137252,0.5906345073513074,0.9756124644782229,538,74,Email,17,10,7548352,46634,2025-05-06 09:04:57.578245,189946,0,1,1,0
647,5,7004,0.27422481660055364,0.9459362158678762,0.1780168116850973,581,33,WhatsApp,19,10,5625980,30190,2025-05-03 09:04:57.578245,57735,0,0,1,1
648,60,470455,0.2654644493239873,0.07836100193845519,0.8781437682460981,509,88,Email,8,2,8386772,28055,2025-04-07 09:04:57.578245,48380,0,0,1,0
649,10,110073,0.1990625446299542,0.5321640175825675,0.6646509068790191,537,89,SMS,16,14,4281635,43055,2025-02-25 09:04:57.578245,34192,0,1,0,0
650,1,158080,0.300913348504088,0.5050540391620996,0.9501074225357765,700,37,SMS,10,10,8941279,28741,2025-03-14 09:04:57.578245,153646,0,0,0,0
651,15,191943,0.06490274116824624,0.4424129711930277,0.7713955358562311,889,24,WhatsApp,9,17,3689728,7552,2025-03-07 09:04:57.578245,88130,0,0,0,0
652,10,352074,0.0778023610697246,0.9914506399291153,0.6437195873020476,810,35,SMS,9,17,6390435,35888,2025-04-18 09:04:57.578245,153860,0,0,1,0
653,1,205853,0.8529096611712351,0.4731669371480901,0.6844900216256757,628,9,SMS,10,20,5890028,7434,2025-04-18 09:04:57.578245,144370,0,0,1,0
654,2,276944,0.27986897152042134,0.23866315899135182,0.12892045268806496,614,19,SMS,18,8,6961413,47293,2025-03-22 09:04:57.578245,124353,0,0,1,0
655,90,319414,0.5383322562598208,0.6436929024098126,0.9214415201330642,718,87,Email,16,7,5124700,8441,2025-04-21 09:04:57.578245,179690,0,1,1,1
656,30,185007,0.4964278124081546,0.2468110045040839,0.8204612182205949,696,85,SMS,19,19,4629989,47739,2025-03-19 09:04:57.578245,175737,0,0,1,0
657,30,103665,0.6341905851533136,0.13171696045052372,0.41468546905397863,496,76,Email,15,17,2078067,28810,2025-05-05 09:04:57.578245,138329,0,1,1,0
658,15,236797,0.647941535485333,0.5830582635340743,0.7687291222539658,331,56,Call,10,18,8753612,48302,2025-05-04 09:04:57.578245,84320,0,0,0,1
659,60,52874,0.3667849281220461,0.7244157977805942,0.5085796628128297,377,0,Email,9,13,4208399,41755,2025-04-28 09:04:57.578245,62471,1,0,0,0
660,5,304102,0.13343096149405576,0.4514387709522788,0.15548123857497065,398,46,Email,19,2,5671369,10999,2025-02-19 09:04:57.578245,93087,0,0,0,0
661,60,438252,0.17741315602910024,0.322064437154739,0.5388038530228213,873,9,SMS,9,12,4888291,9832,2025-02-14 09:04:57.578245,89875,0,0,0,0
662,5,303373,0.35932464413911525,0.1530862064545846,0.8558801668690619,442,20,WhatsApp,17,21,6865133,12234,2025-02-09 09:04:57.578245,74423,0,0,0,0
663,60,221973,0.560109687859328,0.8016597846494738,0.14189128242441718,573,51,Call,15,5,7971845,18964,2025-04-08 09:04:57.578245,109603,0,0,1,0
